"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","28","upsertRecords","","","","","should throw error when the field specified in schema does not exist on input record",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","10","convertFieldValue","","","","","[7] convert RICH_TEXT field correctly",""
"passed","Tue Feb 20 00:39:13 GMT 2024","Tue Feb 20 00:39:13 GMT 2024","97","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`","","","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`",""
"passed","Tue Feb 20 00:39:05 GMT 2024","Tue Feb 20 00:39:05 GMT 2024","5","ProgressLogger","","","","","should show progress logs correctly with aborting",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","10","convertFieldValue","","","","","[4] convert SINGLE_LINE_TEXT field correctly",""
"passed","Tue Feb 20 00:39:15 GMT 2024","Tue Feb 20 00:39:16 GMT 2024","710","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.","","","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.",""
"passed","Tue Feb 20 00:39:05 GMT 2024","Tue Feb 20 00:39:05 GMT 2024","21","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE value is an empty array",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","11","convertFieldValue","","","","","[0] convert RECORD_NUMBER field correctly",""
"passed","Tue Feb 20 00:39:05 GMT 2024","Tue Feb 20 00:39:05 GMT 2024","10","validateRecordNumbers","","","","","should throw error when the record number is empty",""
"passed","Tue Feb 20 00:39:01 GMT 2024","Tue Feb 20 00:39:01 GMT 2024","18","getRecords","","","","","can download files to a specified directory",""
"passed","Tue Feb 20 00:39:01 GMT 2024","Tue Feb 20 00:39:01 GMT 2024","9","getRecords","","","","","should not be failed",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","27","parseCsv","","","","","should convert csv string to JSON correctly (LF)",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","16","Helper functions","compareBuffers","","","","should return TRUE if two buffers are the same",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","6","groupByKeyChunked","","","","","can separate date source by group and chunked",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","4","fieldInSubtableReader","","","","","empty field value",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","15","Helper functions","validateRequireColumnsInTable","","","","should throw error when required columns are not found",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","7","stringifier","","","","","should stringify records as csv correctly (iterative)",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","5","groupByKey","","","","","can separate date source by group",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","12","convertFieldValue","","","","","[15] convert MODIFIER field correctly",""
"passed","Tue Feb 20 00:39:13 GMT 2024","Tue Feb 20 00:39:13 GMT 2024","101","","CliKintoneTest-4 Should return the help description by --help","","","","CliKintoneTest-4 Should return the help description by --help",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","6","StandardLogger","","","","","should display INFO message when calling logger with ""info"" level",""
"passed","Tue Feb 20 00:39:05 GMT 2024","Tue Feb 20 00:39:05 GMT 2024","5","deleteAllRecords","","","","","should not fail",""
"passed","Tue Feb 20 00:39:01 GMT 2024","Tue Feb 20 00:39:01 GMT 2024","31","getRecords","","","","","should throw error when API response is error",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","10","userSelected","","","","","should throw an Error if specified field is not supported",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","7","logHandler","","","","","should set ""fatal"" to the log config level when log-level argument is ""fatal""",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","11","convertFieldValue","","","","","[6] convert MULTI_LINE_TEXT field correctly",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","13","convertFieldValue","","","","","[14] convert FILE field correctly",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","15","convertFieldValue","","","","","[25] convert ORGANIZATION_SELECT field correctly",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","4","DeleteRecordsError","","","","","should return error message",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","15","convertFieldValue","","","","","[27] convert GROUP_SELECT field correctly",""
"passed","Tue Feb 20 00:39:02 GMT 2024","Tue Feb 20 00:39:02 GMT 2024","20","api","","","","","should pass basic auth params to the apiClient correctly",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","32","upsertRecords","","","","","should upsert records correctly with non-updatable fields",""
"passed","Tue Feb 20 00:39:02 GMT 2024","Tue Feb 20 00:39:02 GMT 2024","16","addRecords","","","","","should upload files correctly when attachmentsDir is given and with subtable",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","9","convertFieldValue","","","","","[0] convert CREATOR field correctly",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","12","convertFieldValue","","","","","[11] convert DROP_DOWN field correctly",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","14","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: )",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","10","convertFieldValue","","","","","[7] convert DROP_DOWN field correctly",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","3","parseKintoneRestAPIError","","","","","should return parsed string",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","12","convertFieldValue","","","","","[3] convert MULTI_LINE_TEXT field correctly",""
"passed","Tue Feb 20 00:39:05 GMT 2024","Tue Feb 20 00:39:05 GMT 2024","9","validateRecordNumbers","","","","","should throw error when the record number is invalid",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","11","convertFieldValue","","","","","[9] convert CHECK_BOX field correctly",""
"passed","Tue Feb 20 00:39:05 GMT 2024","Tue Feb 20 00:39:06 GMT 2024","806","main","","","","","should throw error when required arguments are missing",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","9","userSelected","","","","","should throw an Error if specified field is in a Table field",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","10","convertFieldValue","","","","","[5] convert NUMBER field correctly",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","15","convertFieldValue","","","","","[29] convert STATUS_ASSIGNEE field correctly",""
"passed","Tue Feb 20 00:39:01 GMT 2024","Tue Feb 20 00:39:01 GMT 2024","20","getRecords","","","","","can download files in subtable to a specified directory",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","9","userSelected","","","","","should throw an Error if specified field does not exist",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","5","StandardLogger","","","","","should display DEBUG message when calling logger with ""debug"" level",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","22","parseCsv","","","","","should convert csv string with no record to JSON correctly",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","13","convertFieldValue","","","","","[19] convert TIME field correctly",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","30","upsertRecords","","","","","should throw error because the record numbers are mixed with those with and without app code",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","6","logHandler","","","","","should set ""error"" to the log config level when log-level argument is ""error""",""
"passed","Tue Feb 20 00:39:03 GMT 2024","Tue Feb 20 00:39:03 GMT 2024","4","AddRecordsError","","","","","should return error message",""
"passed","Tue Feb 20 00:39:07 GMT 2024","Tue Feb 20 00:39:07 GMT 2024","5","createSchema","","","","","formLayout should create schema correctly",""
"passed","Tue Feb 20 00:39:18 GMT 2024","Tue Feb 20 00:39:19 GMT 2024","682","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)","","","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)",""
"passed","Tue Feb 20 00:39:04 GMT 2024","Tue Feb 20 00:39:04 GMT 2024","5","buildHeaderFields","","","","","should generate fieldCode array correctly (data with subtable)",""
