"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 01:15:16 GMT 2024","Mon Jan 15 01:15:17 GMT 2024","685","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.","","","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.",""
"passed","Mon Jan 15 01:12:18 GMT 2024","Mon Jan 15 01:12:19 GMT 2024","648","","CliKintoneTest-171 Should return the error message when the record number field code does not exist in the CSV file.","","","","CliKintoneTest-171 Should return the error message when the record number field code does not exist in the CSV file.",""
"passed","Mon Jan 15 01:14:10 GMT 2024","Mon Jan 15 01:14:14 GMT 2024","4174","","CliKintoneTest-111 Should return the record contents when exporting the record with --encoding option is utf8.","","","","CliKintoneTest-111 Should return the record contents when exporting the record with --encoding option is utf8.",""
"passed","Mon Jan 15 01:16:58 GMT 2024","Mon Jan 15 01:17:01 GMT 2024","3634","","CliKintoneTest-55 Should import the records successfully with --fields specified, including field code of the table.","","","","CliKintoneTest-55 Should import the records successfully with --fields specified, including field code of the table.",""
"passed","Mon Jan 15 01:12:40 GMT 2024","Mon Jan 15 01:12:44 GMT 2024","4214","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.","","","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.",""
"passed","Mon Jan 15 01:10:03 GMT 2024","Mon Jan 15 01:10:04 GMT 2024","635","","CliKintoneTest-14 Should return the error message when no authorized information","","","","CliKintoneTest-14 Should return the error message when no authorized information",""
"passed","Mon Jan 15 01:16:11 GMT 2024","Mon Jan 15 01:16:21 GMT 2024","10639","","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.","","","","CliKintoneTest-45 Should upsert the records successfully with --update-key is a Text field.",""
"passed","Mon Jan 15 01:11:55 GMT 2024","Mon Jan 15 01:11:56 GMT 2024","1320","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.","","","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.",""
"passed","Mon Jan 15 01:16:41 GMT 2024","Mon Jan 15 01:16:45 GMT 2024","4103","","CliKintoneTest-50 Should return the error message when upserting with an API Token without Edit permission.","","","","CliKintoneTest-50 Should return the error message when upserting with an API Token without Edit permission.",""
"passed","Mon Jan 15 01:10:00 GMT 2024","Mon Jan 15 01:10:01 GMT 2024","1188","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
