"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 01:06:17 GMT 2024","Tue Feb 20 01:06:17 GMT 2024","13","createSchema","","","","","userSelected should create schema correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","15","convertFieldValue","","","","","[25] convert ORGANIZATION_SELECT field correctly",""
"passed","Tue Feb 20 01:06:14 GMT 2024","Tue Feb 20 01:06:15 GMT 2024","612","main","","","","","should throw error when an undefined argument is passed",""
"passed","Tue Feb 20 01:06:23 GMT 2024","Tue Feb 20 01:06:23 GMT 2024","97","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS","","","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:13 GMT 2024","16","getAllRecords","","","","","should pass parameters to the apiClient correctly (without orderBy)",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","16","convertFieldValue","","","","","[28] convert SUBTABLE field correctly",""
"passed","Tue Feb 20 01:06:13 GMT 2024","Tue Feb 20 01:06:13 GMT 2024","23","getAllRecords","","","","","should pass parameters to the apiClient correctly (with orderBy)",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","28","upsertRecords","","","","","should throw error when update key field does not exist on input record",""
"passed","Tue Feb 20 01:06:16 GMT 2024","Tue Feb 20 01:06:16 GMT 2024","18","readFile","","","","","can read utf8 encoded csv file correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","10","convertFieldValue","","","","","[6] convert MULTI_LINE_TEXT field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","13","convertFieldValue","","","","","[16] convert MULTI_SELECT field correctly",""
"passed","Tue Feb 20 01:06:14 GMT 2024","Tue Feb 20 01:06:15 GMT 2024","819","main","","","","","should throw error when required arguments are missing",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","9","convertFieldValue","","","","","[1] convert CREATED_TIME field correctly",""
"passed","Tue Feb 20 01:06:16 GMT 2024","Tue Feb 20 01:06:16 GMT 2024","5","logHandler","","","","","should set ""debug"" to the log config level when verbose argument is true",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","14","convertFieldValue","","","","","[19] convert FILE field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","11","convertFieldValue","","","","","[7] convert DROP_DOWN field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","14","convertFieldValue","","","","","[18] convert TIME field correctly",""
"passed","Tue Feb 20 01:06:16 GMT 2024","Tue Feb 20 01:06:16 GMT 2024","6","logHandler","","","","","should set ""warn"" to the log config level when log-level argument is ""warn""",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","13","convertFieldValue","","","","","[15] convert MODIFIER field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","30","upsertRecords","","","","","should throw error when the field specified in schema does not exist on input record",""
"passed","Tue Feb 20 01:06:16 GMT 2024","Tue Feb 20 01:06:16 GMT 2024","27","readFile","","","","","can read sjis encoded csv file correctly",""
"passed","Tue Feb 20 01:06:16 GMT 2024","Tue Feb 20 01:06:16 GMT 2024","7","logHandler","","","","","should set ""error"" to the log config level when log-level argument is ""error""",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","15","convertFieldValue","","","","","[21] convert DATETIME field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","17","upsertRecords","","","","","should upsert records with correct order",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","11","convertFieldValue","","","","","[8] convert LINK field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","15","upsertRecords","","","","","should upsert records correctly with single line text",""
"passed","Tue Feb 20 01:06:22 GMT 2024","Tue Feb 20 01:06:22 GMT 2024","100","","CliKintoneTest-2 Should return the error message when specifying unknown subcommand","","","","CliKintoneTest-2 Should return the error message when specifying unknown subcommand",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","13","convertFieldValue","","","","","[11] convert DROP_DOWN field correctly",""
"passed","Tue Feb 20 01:06:13 GMT 2024","Tue Feb 20 01:06:13 GMT 2024","8","fieldInSubtableReader","","","","","missing field value",""
"passed","Tue Feb 20 01:06:14 GMT 2024","Tue Feb 20 01:06:14 GMT 2024","6","deleteAllRecords","","","","","should not fail",""
"passed","Tue Feb 20 01:06:22 GMT 2024","Tue Feb 20 01:06:23 GMT 2024","1181","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
"passed","Tue Feb 20 01:06:14 GMT 2024","Tue Feb 20 01:06:14 GMT 2024","18","csvStringifier","","","","","should convert empty array to csv string correctly",""
"passed","Tue Feb 20 01:06:13 GMT 2024","Tue Feb 20 01:06:13 GMT 2024","7","fieldInSubtableReader","","","","","empty field value",""
"passed","Tue Feb 20 01:06:14 GMT 2024","Tue Feb 20 01:06:14 GMT 2024","11","deleteAllRecords","","","","","should throw error when API response is error",""
"passed","Tue Feb 20 01:06:16 GMT 2024","Tue Feb 20 01:06:16 GMT 2024","21","parseCsv","","","","","should convert multiple subtables included csv string to JSON correctly",""
"passed","Tue Feb 20 01:06:26 GMT 2024","Tue Feb 20 01:06:27 GMT 2024","670","","CliKintoneTest-17 Should return the error message when the user information is incorrect","","","","CliKintoneTest-17 Should return the error message when the user information is incorrect",""
"passed","Tue Feb 20 01:06:15 GMT 2024","Tue Feb 20 01:06:15 GMT 2024","20","File Generator functions","","","","","should throw error when generating unsupported file extension",""
"passed","Tue Feb 20 01:06:13 GMT 2024","Tue Feb 20 01:06:13 GMT 2024","3","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Tue Feb 20 01:06:11 GMT 2024","Tue Feb 20 01:06:11 GMT 2024","11","api","","","","","should pass information of client certificate and proxy server to the apiClient correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","3","AddRecordsError","","","","","should return error message",""
"passed","Tue Feb 20 01:06:11 GMT 2024","Tue Feb 20 01:06:11 GMT 2024","7","api","","","","","should prioritize username and password over apiToken",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","12","convertFieldValue","","","","","[10] convert CREATED_TIME field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","14","convertFieldValue","","","","","[20] convert FILE field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","4","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: CliKintoneError)",""
"passed","Tue Feb 20 01:06:14 GMT 2024","Tue Feb 20 01:06:14 GMT 2024","15","validateRecordNumbers","","","","","should throw error when the record number is invalid",""
"passed","Tue Feb 20 01:06:11 GMT 2024","Tue Feb 20 01:06:11 GMT 2024","10","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","13","convertFieldValue","","","","","[13] convert FILE field correctly",""
"passed","Tue Feb 20 01:06:14 GMT 2024","Tue Feb 20 01:06:14 GMT 2024","12","validateRecordNumbers","","","","","should throw error when the record number is duplicated",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","10","convertFieldValue","","","","","[4] convert NUMBER field correctly",""
"passed","Tue Feb 20 01:06:12 GMT 2024","Tue Feb 20 01:06:12 GMT 2024","16","convertFieldValue","","","","","[30] convert SUBTABLE field correctly",""
"passed","Tue Feb 20 01:06:22 GMT 2024","Tue Feb 20 01:06:22 GMT 2024","99","","CliKintoneTest-4 Should return the help description by --help","","","","CliKintoneTest-4 Should return the help description by --help",""
"passed","Tue Feb 20 01:06:16 GMT 2024","Tue Feb 20 01:06:16 GMT 2024","4","hasAppCode","","","","","should pass (input: 1, appCode: , result: false)",""
