"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 22 07:12:50 GMT 2024","Mon Jan 22 07:12:50 GMT 2024","4","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneAllRecordsError)",""
"passed","Mon Jan 22 07:12:51 GMT 2024","Mon Jan 22 07:12:51 GMT 2024","15","Helper functions","validateRequireColumnsInTable","","","","should throw error when required columns are not found",""
"passed","Mon Jan 22 07:12:50 GMT 2024","Mon Jan 22 07:12:50 GMT 2024","33","upsertRecords","","","","","should upsert records correctly with a Record Number field even if the Record Number field isn't specified as update key",""
"passed","Mon Jan 22 07:12:55 GMT 2024","Mon Jan 22 07:12:55 GMT 2024","5","createSchema","","","","","formLayout should create schema correctly",""
"passed","Mon Jan 22 07:12:54 GMT 2024","Mon Jan 22 07:12:54 GMT 2024","23","parseCsv","","","","","should convert csv string with no record to JSON correctly",""
"passed","Mon Jan 22 07:12:49 GMT 2024","Mon Jan 22 07:12:49 GMT 2024","6","api","","","","","should pass guestSpaceId to the apiClient correctly",""
"passed","Mon Jan 22 07:12:55 GMT 2024","Mon Jan 22 07:12:55 GMT 2024","11","createSchema","","","","","formLayout should create schema correctly without system fields on layout",""
"passed","Mon Jan 22 07:12:54 GMT 2024","Mon Jan 22 07:12:55 GMT 2024","3","DeleteAllRecordsError","","","","","should return error message",""
"passed","Mon Jan 22 07:12:52 GMT 2024","Mon Jan 22 07:12:52 GMT 2024","7","deleteAllRecords","","","","","should pass parameters to the apiClient correctly",""
"skipped","Mon Jan 22 07:12:49 GMT 2024","Mon Jan 22 07:12:49 GMT 2024","14","getRecords","","","","","can download files including special characters",""
"passed","Mon Jan 22 07:12:52 GMT 2024","Mon Jan 22 07:12:52 GMT 2024","4","buildHeaderFields","","","","","should generate fieldCode array correctly (data without subtable)",""
"passed","Mon Jan 22 07:12:54 GMT 2024","Mon Jan 22 07:12:54 GMT 2024","13","parseCsv","","","","","should convert csv string to JSON correctly",""
"passed","Mon Jan 22 07:12:50 GMT 2024","Mon Jan 22 07:12:50 GMT 2024","14","convertFieldValue","","","","","[23] convert ORGANIZATION_SELECT field correctly",""
"passed","Mon Jan 22 07:12:52 GMT 2024","Mon Jan 22 07:12:52 GMT 2024","4","fieldInSubtableReader","","","","","all fields have valid value",""
"passed","Mon Jan 22 07:12:50 GMT 2024","Mon Jan 22 07:12:50 GMT 2024","16","upsertRecords","","","","","should upsert records with correct order",""
"passed","Mon Jan 22 07:12:55 GMT 2024","Mon Jan 22 07:12:55 GMT 2024","6","logHandler","","","","","should set ""error"" to the log config level when log-level argument is ""error""",""
"passed","Mon Jan 22 07:12:50 GMT 2024","Mon Jan 22 07:12:51 GMT 2024","12","convertFieldValue","","","","","[0] convert CREATOR field correctly",""
"passed","Mon Jan 22 07:12:50 GMT 2024","Mon Jan 22 07:12:51 GMT 2024","13","convertFieldValue","","","","","[5] convert NUMBER field correctly",""
"passed","Mon Jan 22 07:12:50 GMT 2024","Mon Jan 22 07:12:50 GMT 2024","10","upsertRecords","","","","","should upsert records correctly with record numbers on local and kintone have app code",""
