"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 06:24:36 GMT 2024","Wed Apr 03 06:24:37 GMT 2024","1127","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
"passed","Wed Apr 03 06:24:40 GMT 2024","Wed Apr 03 06:24:41 GMT 2024","643","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)","","","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)",""
"passed","Wed Apr 03 06:24:36 GMT 2024","Wed Apr 03 06:24:36 GMT 2024","102","","CliKintoneTest-4 Should return the help description by --help","","","","CliKintoneTest-4 Should return the help description by --help",""
"failed","Wed Apr 03 06:24:35 GMT 2024","Wed Apr 03 06:24:35 GMT 2024","117","","CliKintoneTest-1 Should return the error message when specifying unknown option","","","","CliKintoneTest-1 Should return the error message when specifying unknown option",""
"passed","Wed Apr 03 06:24:39 GMT 2024","Wed Apr 03 06:24:40 GMT 2024","597","","CliKintoneTest-15 Should return the error message when the API token is incorrect","","","","CliKintoneTest-15 Should return the error message when the API token is incorrect",""
"passed","Wed Apr 03 06:24:39 GMT 2024","Wed Apr 03 06:24:39 GMT 2024","629","","CliKintoneTest-14 Should return the error message when no authorized information","","","","CliKintoneTest-14 Should return the error message when no authorized information",""
"passed","Wed Apr 03 06:24:37 GMT 2024","Wed Apr 03 06:24:37 GMT 2024","112","","CliKintoneTest-11 Should return the error message when lacking the value of --app option","","","","CliKintoneTest-11 Should return the error message when lacking the value of --app option",""
"passed","Wed Apr 03 06:24:38 GMT 2024","Wed Apr 03 06:24:39 GMT 2024","634","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.","","","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.",""
"passed","Wed Apr 03 06:24:41 GMT 2024","Wed Apr 03 06:24:42 GMT 2024","660","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)","","","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)",""
"passed","Wed Apr 03 06:24:37 GMT 2024","Wed Apr 03 06:24:37 GMT 2024","111","","CliKintoneTest-10 Should return the error message when lacking of --app option","","","","CliKintoneTest-10 Should return the error message when lacking of --app option",""
"passed","Wed Apr 03 06:24:36 GMT 2024","Wed Apr 03 06:24:36 GMT 2024","108","","CliKintoneTest-5 Should return the error message when lacking of --base-url option","","","","CliKintoneTest-5 Should return the error message when lacking of --base-url option",""
"passed","Wed Apr 03 06:24:37 GMT 2024","Wed Apr 03 06:24:37 GMT 2024","98","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS","","","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS",""
"passed","Wed Apr 03 06:24:40 GMT 2024","Wed Apr 03 06:24:40 GMT 2024","593","","CliKintoneTest-17 Should return the error message when the user information is incorrect","","","","CliKintoneTest-17 Should return the error message when the user information is incorrect",""
"passed","Wed Apr 03 06:24:35 GMT 2024","Wed Apr 03 06:24:35 GMT 2024","99","","CliKintoneTest-2 Should return the error message when specifying unknown subcommand","","","","CliKintoneTest-2 Should return the error message when specifying unknown subcommand",""
"passed","Wed Apr 03 06:24:37 GMT 2024","Wed Apr 03 06:24:37 GMT 2024","98","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format","","","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format",""
"passed","Wed Apr 03 06:24:37 GMT 2024","Wed Apr 03 06:24:38 GMT 2024","631","","CliKintoneTest-12 Should return the error message when the app doesn't exist","","","","CliKintoneTest-12 Should return the error message when the app doesn't exist",""
"passed","Wed Apr 03 06:24:35 GMT 2024","Wed Apr 03 06:24:36 GMT 2024","105","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`","","","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`",""
