"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 03:02:10 GMT 2024","Mon Jan 15 03:02:10 GMT 2024","93","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`","","","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`",""
"passed","Mon Jan 15 03:06:05 GMT 2024","Mon Jan 15 03:06:06 GMT 2024","1173","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.",""
"passed","Mon Jan 15 03:05:40 GMT 2024","Mon Jan 15 03:05:44 GMT 2024","4125","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.","","","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.",""
"passed","Mon Jan 15 03:04:55 GMT 2024","Mon Jan 15 03:04:59 GMT 2024","4219","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.","","","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.",""
"passed","Mon Jan 15 03:06:07 GMT 2024","Mon Jan 15 03:06:11 GMT 2024","3591","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.","","","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.",""
"passed","Mon Jan 15 03:04:25 GMT 2024","Mon Jan 15 03:04:26 GMT 2024","1728","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.","","","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.",""
"passed","Mon Jan 15 03:04:07 GMT 2024","Mon Jan 15 03:04:12 GMT 2024","5392","","CliKintoneTest-168 Should delete the records when specifying ""Y"" in the confirmation prompt.","","","","CliKintoneTest-168 Should delete the records when specifying ""Y"" in the confirmation prompt.",""
"passed","Mon Jan 15 03:02:11 GMT 2024","Mon Jan 15 03:02:12 GMT 2024","109","","CliKintoneTest-10 Should return the error message when lacking of --app option","","","","CliKintoneTest-10 Should return the error message when lacking of --app option",""
"passed","Mon Jan 15 03:05:21 GMT 2024","Mon Jan 15 03:05:29 GMT 2024","8113","","CliKintoneTest-93 Should return the record contents and download attachments successfully with attachments in a record.","","","","CliKintoneTest-93 Should return the record contents and download attachments successfully with attachments in a record.",""
"passed","Mon Jan 15 03:06:51 GMT 2024","Mon Jan 15 03:06:52 GMT 2024","631","","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.","","","","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.",""
"passed","Mon Jan 15 03:06:30 GMT 2024","Mon Jan 15 03:06:33 GMT 2024","2858","","CliKintoneTest-125 Should return only field codes when exporting the records of the app which no data","","","","CliKintoneTest-125 Should return only field codes when exporting the records of the app which no data",""
"passed","Mon Jan 15 03:06:47 GMT 2024","Mon Jan 15 03:06:51 GMT 2024","4167","","CliKintoneTest-26 Should import the records successfully with two valid API Token in different apps.","","","","CliKintoneTest-26 Should import the records successfully with two valid API Token in different apps.",""
"passed","Mon Jan 15 03:04:46 GMT 2024","Mon Jan 15 03:04:50 GMT 2024","4188","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.","","","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.",""
"passed","Mon Jan 15 03:02:44 GMT 2024","Mon Jan 15 03:02:54 GMT 2024","9594","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.","","","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.",""
"passed","Mon Jan 15 03:05:53 GMT 2024","Mon Jan 15 03:05:57 GMT 2024","4119","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.","","","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.",""
"passed","Mon Jan 15 03:08:41 GMT 2024","Mon Jan 15 03:08:44 GMT 2024","3166","","CliKintoneTest-49 Should return the error message when upserting with an unsupported field.","","","","CliKintoneTest-49 Should return the error message when upserting with an unsupported field.",""
"passed","Mon Jan 15 03:08:28 GMT 2024","Mon Jan 15 03:08:38 GMT 2024","10451","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.","","","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.",""
"passed","Mon Jan 15 03:02:12 GMT 2024","Mon Jan 15 03:02:13 GMT 2024","705","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.","","","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.",""
"passed","Mon Jan 15 03:04:00 GMT 2024","Mon Jan 15 03:04:02 GMT 2024","1301","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.","","","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.",""
"passed","Mon Jan 15 03:04:00 GMT 2024","Mon Jan 15 03:04:00 GMT 2024","107","","CliKintoneTest-155 Should return the error message when specifying an unsupported encoding.","","","","CliKintoneTest-155 Should return the error message when specifying an unsupported encoding.",""
"passed","Mon Jan 15 03:03:29 GMT 2024","Mon Jan 15 03:03:34 GMT 2024","4903","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.","","","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.",""
